hour_index,datetime, global_horizontal_irradiance , direct_normal_irradiance , diffuse_horizontal_irradiance , dry_bulb_temperature , windspeed , albedo , solar_altitude_angle , solar_azimuth_angle , solar_incident_angle , horizon_elevation_angle , tracker_roll_angle , adjusted_ghi , poa_direct_irradiance , poa_diffuse_irradiance , poa_reflected_irradiance , shaded_direct_irradiance , shaded_diffuse_irradiance , shaded_reflected_irradiance , effective_direct_irradiance , effective_diffuse_irradiance , effective_reflected_irradiance , soiled_irradiance , total_irradiance , nameplate_power , avg_cell_temp , module_irradiance_derated_power , module_mpp_power , module_power , optimizer_input_power , optimizer_output_power , optimal_dc_power , optimal_dc_voltage , inverter_overpower_loss , inverter_underpower_loss , inverter_overvoltage_loss , inverter_undervoltage_loss , actual_dc_power , actual_dc_voltage ,ac_power ,pv_kw 
3018,5/6/2025 17:00,211.25,,80.57,11.82,2.94,0.2,16.78,274.99,73.23, -   ,,211.25,128.7,81.6,0.32,128.7,81.6,0.03,112.49,77.92,0.01,186.62,186.66,"156,669.10",16.64,"152,710.16","156,710.80","151,049.05", -   , -   ,"150,781.28",469.23, -   , -   , -   , -   ,"150,781.28",469.23,"146,538.28",145.806
3019,5/6/2025 18:00,93.4,,46.52,11.02,4.46,0.2,8.85,287.28,80.91, -   ,,93.4,47.53,47.47,0.14,47.53,47.47,0.01,42.29,45.33,0,85.86,86.01,"72,182.88",13.03,"68,021.64","70,852.38","68,422.09", -   , -   ,"68,359.00",466.15, -   , -   , -   , -   ,"68,359.00",466.15,"66,134.82",65.804
3020,5/6/2025 19:00,4.52,,4.52,10.15,4.97,0.2,1.44,299.64,85.1, -   ,,4.52, -   ,4.42,0.01, -   ,4.42,0, -   ,4.22,0,4.13,4.13,"3,469.93",10.25,"1,673.81","1,694.86","1,661.27", -   , -   ,"1,661.23",382.11, -   , -   , -   , -   ,"1,661.23",382.11,"1,577.89",1.57
3021,5/6/2025 20:00, -   ,, -   ,9.44,3.05,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3022,5/6/2025 21:00, -   ,, -   ,8.75,2.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3023,5/6/2025 22:00, -   ,, -   ,8.07,2.06,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3024,5/6/2025 23:00, -   ,, -   ,7.43,2.38,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3025,5/7/2025 0:00, -   ,, -   ,7.12,2.81,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3026,5/7/2025 1:00, -   ,, -   ,6.87,3.26,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3027,5/7/2025 2:00, -   ,, -   ,6.64,3.47,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3028,5/7/2025 3:00, -   ,, -   ,6.65,3.38,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3029,5/7/2025 4:00,30.32,,22.47,6.97,2.53,0.2,3.78,64.22,83.49, -   ,,30.32,10.17,23.63,0.05,0.84,23.63,0,0.7,22.56,0,22.8,22.81,"19,146.72",7.57,"15,902.93","16,948.22","16,332.00", -   , -   ,"16,329.00",448, -   , -   , -   , -   ,"16,329.00",448,"15,538.54",15.461
3030,5/7/2025 5:00,86.58,,66.5,7.51,1.97,0.2,11.41,76.5,78.59, -   ,,86.58,19.78,65.96,0.13,19.78,65.96,0.01,16.78,62.99,0,78.18,78.14,"65,595.97",9.66,"61,107.91","64,587.25","62,193.31", -   , -   ,"62,153.04",469.44, -   , -   , -   , -   ,"62,153.04",469.44,"59,805.22",59.506
3031,5/7/2025 6:00,178.47,,129.35,8.27,2.79,0.2,19.44,88.85,70.56, -   ,,178.47,48.37,128.28,0.27,48.37,128.28,0.02,43.41,122.49,0.01,162.59,162.59,"136,486.31",12.51,"132,043.95","137,973.67","133,126.98", -   , -   ,"132,954.95",475.38, -   , -   , -   , -   ,"132,954.95",475.38,"129,308.49",128.662
3032,5/7/2025 7:00,247.72,,188.37,9.05,2.23,0.2,27.51,101.81,62.53, -   ,,247.72,58.45,186.84,0.38,58.45,186.84,0.03,54.95,178.41,0.01,228.7,228.73,"192,010.39",15.24,"188,184.39","194,722.88","188,042.94", -   , -   ,"187,708.90",474.61, -   , -   , -   , -   ,"187,708.90",474.61,"183,003.77",182.089
3033,5/7/2025 8:00,298.28,,258.35,9.79,2.66,0.2,35.17,116.05,54.99, -   ,,298.28,39.33,263.98,0.45,39.33,263.98,0.04,37.83,252.07,0.01,284.11,284.12,"238,499.66",17.27,"235,371.31","241,859.30","233,403.84", -   , -   ,"232,897.56",473.79, -   , -   , -   , -   ,"232,897.56",473.79,"227,026.06",225.891
3034,5/7/2025 9:00,428.83,,260.42,10.68,3.15,0.2,41.88,132.31,48.53, -   ,,428.83,165.86,260.1,0.65,165.86,260.1,0.06,161.54,248.37,0.02,401.73,401.78,"337,273.72",20.91,"335,859.10","340,593.72","329,829.03", -   , -   ,"328,797.16",469.46, -   , -   , -   , -   ,"328,797.16",469.46,"320,207.72",318.607
3035,5/7/2025 10:00,510.27,,330.53,11.62,3.91,0.2,46.91,151.18,43.86, -   ,,510.27,177,329.71,0.78,177,329.71,0.07,173.55,314.84,0.02,478.64,478.6,"401,757.12",23.21,"401,452.47","403,909.10","390,810.53", -   , -   ,"389,355.94",466.14, -   , -   , -   , -   ,"389,355.94",466.14,"378,894.62",377
3036,5/7/2025 11:00,634.07,,270.47,12.6,4.61,0.2,49.45,172.43,41.55, -   ,,634.07,358.08,272.26,0.96,358.08,272.26,0.08,352.06,259.98,0.03,599.82,599.83,"503,512.56",26.47,"504,710.16","502,026.78","485,908.50", -   , -   ,"483,617.72",461.09, -   , -   , -   , -   ,"483,617.72",461.09,"469,984.47",467.635
3037,5/7/2025 12:00,659.08,,241.03,13.54,4.35,0.2,48.98,194.46,41.93, -   ,,659.08,411.7,243.14,1,411.7,243.14,0.09,404.58,232.18,0.03,624.05,624.01,"523,805.70",28.22,"525,230.30","519,154.80","502,045.44", -   , -   ,"499,566.38",458.28, -   , -   , -   , -   ,"499,566.38",458.28,"485,317.60",482.891
3038,5/7/2025 13:00,629.35,,207.52,14.28,4.61,0.2,45.59,215.08,44.97, -   ,,629.35,415.42,210.61,0.96,415.42,210.61,0.08,406.67,201.11,0.03,595.65,595.7,"500,033.80",28.06,"501,125.50","495,435.66","480,613.75", -   , -   ,"478,318.38",457.43, -   , -   , -   , -   ,"478,318.38",457.43,"464,753.47",462.43
3039,5/7/2025 14:00,624.02,,116.52,14.86,4.08,0.2,39.96,233.12,50.27, -   ,,624.02,499.79,119.74,0.95,499.79,119.74,0.08,485.27,114.34,0.03,587.64,587.38,"493,043.94",28.93,"493,929.78","486,320.75","470,856.84", -   , -   ,"468,600.60",455.93, -   , -   , -   , -   ,"468,600.60",455.93,"455,284.60",453.008
3040,5/7/2025 15:00,526.28,,73.28,15.17,4.28,0.2,32.9,248.68,57.16, -   ,,526.28,446.12,75.92,0.8,446.12,75.92,0.07,426.72,72.49,0.02,489.25,489.14,"410,565.60",26.73,"410,249.84","406,579.10","393,951.90", -   , -   ,"392,320.20",458.39, -   , -   , -   , -   ,"392,320.20",458.39,"381,482.50",379.575
3041,5/7/2025 16:00,377.72,,62.92,15.17,3.94,0.2,25.07,262.45,64.93, -   ,,377.72,310.02,65.36,0.57,310.02,65.36,0.05,288.37,62.41,0.02,343.79,343.35,"288,184.97",23.46,"285,980.25","286,332.60","277,066.03", -   , -   ,"276,209.25",461.51, -   , -   , -   , -   ,"276,209.25",461.51,"268,880.16",267.536
3042,5/7/2025 17:00,239.73,,57.55,14.8,3.79,0.2,17,275.16,73.01, -   ,,239.73,179.42,59.32,0.36,179.42,59.32,0.03,157.22,56.65,0.01,209.6,209.87,"176,143.48",19.92,"172,556.36","174,694.50","168,780.16", -   , -   ,"168,413.90",463.4, -   , -   , -   , -   ,"168,413.90",463.4,"163,637.62",162.819
3043,5/7/2025 18:00,91.58,,51.18,14.1,4.03,0.2,9.07,287.45,80.81, -   ,,91.58,40.41,51.97,0.14,40.41,51.97,0.01,36.02,49.62,0,83.94,83.89,"70,407.48",16.12,"66,168.94","68,209.51","65,856.55", -   , -   ,"65,799.21",459.88, -   , -   , -   , -   ,"65,799.21",459.88,"63,544.65",63.227
3044,5/7/2025 19:00,7.25,,7.25,13.24,3.42,0.2,1.67,299.79,85, -   ,,7.25, -   ,7.09,0.01, -   ,7.09,0, -   ,6.77,0,6.63,6.63,"5,566.35",13.41,"3,445.91","3,551.80","3,461.58", -   , -   ,"3,461.42",396.2, -   , -   , -   , -   ,"3,461.42",396.2,"3,287.67",3.271
3045,5/7/2025 20:00, -   ,, -   ,12.22,3.28,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3046,5/7/2025 21:00, -   ,, -   ,11.17,3.02,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3047,5/7/2025 22:00, -   ,, -   ,10.12,2.24,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3048,5/7/2025 23:00, -   ,, -   ,9.07,1.73,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3049,5/8/2025 0:00, -   ,, -   ,8.05,2.05,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3050,5/8/2025 1:00, -   ,, -   ,7.02,2.91,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3051,5/8/2025 2:00, -   ,, -   ,6.1,4.21,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3052,5/8/2025 3:00, -   ,, -   ,5.99,3.47,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3053,5/8/2025 4:00,32.02,,24.75,6.32,3.28,0.2,4.03,64.09,83.37, -   ,,32.02,9.58,26.14,0.05,0.85,26.14,0,0.7,24.96,0,25.16,25.15,"21,108.16",6.96,"17,754.55","18,966.65","18,215.27", -   , -   ,"18,211.62",451.48, -   , -   , -   , -   ,"18,211.62",451.48,"17,338.13",17.251
3054,5/8/2025 5:00,106.38,,79.65,6.97,3.15,0.2,11.65,76.35,78.36, -   ,,106.38,26.33,78.96,0.16,26.33,78.96,0.01,22.15,75.4,0,95.6,95.6,"80,257.82",9.4,"75,698.44","80,027.41","77,302.44", -   , -   ,"77,240.28",472.8, -   , -   , -   , -   ,"77,240.28",472.8,"74,596.64",74.224
3055,5/8/2025 6:00,217.58,,118.33,7.87,3.38,0.2,19.68,88.7,70.32, -   ,,217.58,97.74,118.28,0.33,97.74,118.28,0.03,87.89,112.95,0.01,196.83,196.92,"165,317.06",12.8,"161,252.92","168,074.55","161,902.33", -   , -   ,"161,637.36",477.18, -   , -   , -   , -   ,"161,637.36",477.18,"157,334.48",156.548
3056,5/8/2025 7:00,290.73,,177.87,8.77,4.16,0.2,27.74,101.65,62.29, -   ,,290.73,111.15,177.67,0.44,111.15,177.67,0.04,104.59,169.66,0.01,268.78,268.76,"225,615.58",15.17,"222,316.23","229,934.19","222,613.50", -   , -   ,"222,139.64",475.68, -   , -   , -   , -   ,"222,139.64",475.68,"216,539.88",215.457
3057,5/8/2025 8:00,393.12,,244.15,9.73,4.75,0.2,35.41,115.89,54.74, -   ,,393.12,146.7,243.69,0.6,146.7,243.69,0.05,141.18,232.7,0.02,366.42,366.31,"307,505.53",18.12,"305,569.78","312,841.53","302,548.88", -   , -   ,"301,691.03",473.99, -   , -   , -   , -   ,"301,691.03",473.99,"293,934.40",292.465
3058,5/8/2025 9:00,489.13,,262.75,10.7,4.82,0.2,42.13,132.17,48.28, -   ,,489.13,222.94,262.42,0.74,222.94,262.42,0.06,217.22,250.59,0.02,458.47,458.48,"384,876.00",21.16,"384,277.28","389,319.75","376,427.60", -   , -   ,"375,087.34",469.8, -   , -   , -   , -   ,"375,087.34",469.8,"365,124.00",363.298
3059,5/8/2025 10:00,528.92,,336.45,11.57,3.75,0.2,47.17,151.09,43.6, -   ,,528.92,189.54,335.57,0.8,189.54,335.57,0.07,185.9,320.44,0.02,496.23,496.21,"416,540.47",23.71,"416,476.72","418,290.28","405,238.70", -   , -   ,"403,672.78",465.75, -   , -   , -   , -   ,"403,672.78",465.75,"392,753.25",390.79
3060,5/8/2025 11:00,641.63,,270.37,12.44,2.93,0.2,49.73,172.42,41.29, -   ,,641.63,365.63,272.17,0.97,365.63,272.17,0.08,359.58,259.9,0.03,607.11,607.11,"509,628.66",28.12,"510,901.38","505,204.38","489,047.62", -   , -   ,"486,707.56",458.25, -   , -   , -   , -   ,"486,707.56",458.25,"472,901.30",470.537
3061,5/8/2025 12:00,672.75,,230.08,13.3,3.4,0.2,49.24,194.54,41.67, -   ,,672.75,435.94,233.02,1.02,435.94,233.02,0.09,428.52,222.51,0.03,638.04,638,"535,546.90",29.28,"537,097.80","528,873.94","511,479.88", -   , -   ,"508,873.06",456.36, -   , -   , -   , -   ,"508,873.06",456.36,"494,255.10",491.784
3062,5/8/2025 13:00,650.72,,186.58,13.97,3.42,0.2,45.84,215.23,44.72, -   ,,650.72,457.08,189.92,0.99,457.08,189.92,0.08,447.59,181.35,0.03,616.39,616.39,"517,405.62",29.38,"518,693.40","510,324.10","493,979.88", -   , -   ,"491,541.03",456.21, -   , -   , -   , -   ,"491,541.03",456.21,"477,495.03",475.108
3063,5/8/2025 14:00,562.25,,172.62,14.35,2.88,0.2,40.19,233.29,50.03, -   ,,562.25,383.71,175.79,0.85,383.71,175.79,0.07,372.71,167.87,0.02,529.79,529.64,"444,578.50",28.08,"444,865.78","439,430.20","425,867.10", -   , -   ,"424,035.34",457.27, -   , -   , -   , -   ,"424,035.34",457.27,"412,248.80",410.188
3064,5/8/2025 15:00,466.15,,135.22,14.49,2.76,0.2,33.12,248.86,56.93, -   ,,466.15,325.91,138.19,0.71,325.91,138.19,0.06,311.92,131.96,0.02,435.02,435.07,"365,192.47",25.85,"364,214.30","362,252.22","350,473.06", -   , -   ,"349,202.12",460.09, -   , -   , -   , -   ,"349,202.12",460.09,"339,768.03",338.069
3065,5/8/2025 16:00,362.73,,83.37,14.36,3.18,0.2,25.29,262.63,64.71, -   ,,362.73,275.12,85.78,0.55,275.12,85.78,0.05,256.18,81.92,0.02,331.35,331.14,"277,942.12",22.78,"275,566.84","276,686.62","267,990.97", -   , -   ,"267,207.75",462.81, -   , -   , -   , -   ,"267,207.75",462.81,"260,174.19",258.873
3066,5/8/2025 17:00,209.3,,87.93,13.86,4.13,0.2,17.21,275.33,72.79, -   ,,209.3,119.52,88.97,0.32,119.52,88.97,0.03,104.99,84.96,0.01,186.16,186.09,"156,190.33",18.3,"152,171.48","155,376.02","150,588.94", -   , -   ,"150,325.36",465.21, -   , -   , -   , -   ,"150,325.36",465.21,"146,082.33",145.352
3067,5/8/2025 18:00,101.43,,53.02,13.13,4.7,0.2,9.29,287.6,80.7, -   ,,101.43,47.8,53.63,0.15,47.8,53.63,0.01,42.7,51.21,0,92.04,91.95,"77,169.69",15.25,"72,944.51","75,387.41","72,798.51", -   , -   ,"72,727.43",462.63, -   , -   , -   , -   ,"72,727.43",462.63,"70,398.24",70.046
3068,5/8/2025 19:00,8.27,,8.27,12.25,4.65,0.2,1.9,299.93,84.89, -   ,,8.27, -   ,8.08,0.01, -   ,8.08,0, -   ,7.71,0,7.56,7.56,"6,343.79",12.43,"4,124.72","4,275.95","4,155.77", -   , -   ,"4,155.55",403.38, -   , -   , -   , -   ,"4,155.55",403.38,"3,946.80",3.927
3069,5/8/2025 20:00, -   ,, -   ,11.29,4.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3070,5/8/2025 21:00, -   ,, -   ,10.26,4.95,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3071,5/8/2025 22:00, -   ,, -   ,9.22,4.78,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3072,5/8/2025 23:00, -   ,, -   ,8.2,4.69,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3073,5/9/2025 0:00, -   ,, -   ,7.35,6.02,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3074,5/9/2025 1:00, -   ,, -   ,6.52,5.32,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3075,5/9/2025 2:00, -   ,, -   ,5.79,3.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3076,5/9/2025 3:00, -   ,, -   ,5.74,3.61,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3077,5/9/2025 4:00,40.77,,26.53,6.12,4,0.2,4.26,63.97,83.26, -   ,,40.77,19.07,29.1,0.06,1.59,29.1,0.01,1.32,27.79,0,28.53,28.53,"23,950.95",6.81,"20,490.94","21,898.73","21,047.61", -   , -   ,"21,042.47",454.62, -   , -   , -   , -   ,"21,042.47",454.62,"20,057.67",19.957
3078,5/9/2025 5:00,83.27,,66.35,6.6,3.46,0.2,11.88,76.21,78.13, -   ,,83.27,16.66,65.83,0.13,16.66,65.83,0.01,13.91,62.86,0,75.23,75.2,"63,130.52",8.47,"58,647.48","62,270.50","60,098.74", -   , -   ,"60,062.08",470.81, -   , -   , -   , -   ,"60,062.08",470.81,"57,759.09",57.47
3079,5/9/2025 6:00,149.12,,129.3,7.1,3.54,0.2,19.9,88.55,70.1, -   ,,149.12,19.52,131.24,0.23,19.52,131.24,0.02,17.58,125.32,0.01,140.05,140.05,"117,565.70",10.58,"112,924.38","118,913.45","114,702.32", -   , -   ,"114,580.15",476.25, -   , -   , -   , -   ,"114,580.15",476.25,"111,288.32",110.732
3080,5/9/2025 7:00,101.82,,101.48,7.28,2.92,0.2,27.97,101.5,62.06, -   ,,101.82,0.33,99.42,0.15,0.33,99.42,0.01,0.31,94.94,0,93.35,93.35,"78,361.46",9.7,"73,675.38","77,905.60","75,364.38", -   , -   ,"75,311.25",471.35, -   , -   , -   , -   ,"75,311.25",471.35,"72,570.42",72.208
3081,5/9/2025 8:00,185.53,,182.13,7.73,2.8,0.2,35.65,115.74,54.51, -   ,,185.53,3.35,178.63,0.28,3.35,178.63,0.02,3.22,170.57,0.01,170.33,170.33,"142,977.16",12.17,"138,525.73","145,014.95","140,277.25", -   , -   ,"140,095.84",475.95, -   , -   , -   , -   ,"140,095.84",475.95,"136,579.50",135.897
3082,5/9/2025 9:00,299.85,,282.02,8.34,2.84,0.2,42.38,132.04,48.04, -   ,,299.85,17.56,276.87,0.46,17.56,276.87,0.04,17.12,264.39,0.01,275.89,275.89,"231,586.02",15.51,"228,342.66","236,081.08","228,262.69", -   , -   ,"227,783.60",475.92, -   , -   , -   , -   ,"227,783.60",475.92,"222,070.30",220.96
3083,5/9/2025 10:00,316.38,,244.28,8.96,3.06,0.2,47.43,151,43.34, -   ,,316.38,71,242.74,0.48,71,242.74,0.04,69.66,231.79,0.01,295.44,295.45,"248,015.60",16.53,"245,044.48","252,437.19","243,991.92", -   , -   ,"243,441.20",474.81, -   , -   , -   , -   ,"243,441.20",474.81,"237,297.84",236.111
3084,5/9/2025 11:00,632.87,,283.13,10.09,3.15,0.2,49.99,172.41,41.03, -   ,,632.87,344.42,284.77,0.96,344.42,284.77,0.08,338.81,271.93,0.03,598.55,598.55,"502,440.06",25.33,"503,624.62","502,973.03","486,904.53", -   , -   ,"484,631.84",463.33, -   , -   , -   , -   ,"484,631.84",463.33,"471,017.88",468.663
3085,5/9/2025 12:00,854.8,,125.08,11.35,3.47,0.2,49.51,194.61,41.41, -   ,,854.8,718.63,127.27,1.3,718.63,127.27,0.11,706.58,121.53,0.04,811.59,811.6,"681,263.80",31.57,"683,536.30","667,482.30","647,100.70", -   , -   ,"642,854.20",451.04, -   , -   , -   , -   ,"642,854.20",451.04,"623,196.44",620.08
3086,5/9/2025 13:00,435.73,,314.45,11.77,3.67,0.2,46.09,215.37,44.47, -   ,,435.73,119.44,312.08,0.66,119.44,312.08,0.06,116.99,298.01,0.02,406.72,406.73,"341,414.47",21.77,"340,074.20","343,888.94","332,223.50", -   , -   ,"331,178.56",468.45, -   , -   , -   , -   ,"331,178.56",468.45,"322,517.78",320.905
3087,5/9/2025 14:00,237.95,,230.42,11.72,3.88,0.2,40.43,233.46,49.8, -   ,,237.95,7.42,226.1,0.36,7.42,226.1,0.03,7.21,215.91,0.01,218.66,218.66,"183,546.17",17.02,"179,576.19","184,762.60","178,909.52", -   , -   ,"178,607.80",470.44, -   , -   , -   , -   ,"178,607.80",470.44,"174,107.44",173.237
3088,5/9/2025 15:00,297.92,,253.72,11.73,5.08,0.2,33.34,249.04,56.71, -   ,,297.92,43.53,259.49,0.45,43.53,259.49,0.04,41.68,247.79,0.01,283.69,283.66,"238,104.10",18.09,"234,970.19","240,752.66","232,690.94", -   , -   ,"232,183.92",471.89, -   , -   , -   , -   ,"232,183.92",471.89,"226,312.17",225.181
3089,5/9/2025 16:00,252.52,,162.67,11.64,5.65,0.2,25.5,262.8,64.5, -   ,,252.52,88.48,162.5,0.38,88.48,162.5,0.03,82.47,155.18,0.01,232.91,232.96,"195,546.06",16.67,"191,800.69","197,398.14","190,690.03", -   , -   ,"190,335.64",471.65, -   , -   , -   , -   ,"190,335.64",471.65,"185,528.25",184.601
3090,5/9/2025 17:00,120.73,,110.27,11.27,5.18,0.2,17.42,275.5,72.58, -   ,,120.73,10.31,111.79,0.18,10.31,111.79,0.02,9.08,106.75,0.01,113.51,113.53,"95,296.97",13.79,"90,579.85","94,367.55","91,087.04", -   , -   ,"91,007.77",467.83, -   , -   , -   , -   ,"91,007.77",467.83,"87,952.83",87.513
3091,5/9/2025 18:00,22.15,,22.15,10.72,4.44,0.2,9.51,287.76,80.51, -   ,,22.15, -   ,21.67,0.03, -   ,21.67,0, -   ,20.69,0,20.28,20.27,"17,019.34",11.19,"13,877.76","14,602.89","14,149.22", -   , -   ,"14,147.03",437.9, -   , -   , -   , -   ,"14,147.03",437.9,"13,452.46",13.385
3092,5/9/2025 19:00,1.73,,1.73,10.14,3.96,0.2,2.13,300.07,84.78, -   ,,1.73, -   ,1.69,0, -   ,1.69,0, -   ,1.61,0,1.58,1.58,"1,324.00",10.17,263.56,259.82,259.12, -   , -   ,259.11,171.11, -   , -   , -   , -   ,259.11,171.11,247.33,0.246
3093,5/9/2025 20:00, -   ,, -   ,9.34,3.88,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3094,5/9/2025 21:00, -   ,, -   ,8.52,3.65,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3095,5/9/2025 22:00, -   ,, -   ,7.69,3.04,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3096,5/9/2025 23:00, -   ,, -   ,6.86,2.14,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3097,5/10/2025 0:00, -   ,, -   ,6.04,2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3098,5/10/2025 1:00, -   ,, -   ,5.19,2.27,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3099,5/10/2025 2:00, -   ,, -   ,4.44,3.88,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3100,5/10/2025 3:00, -   ,, -   ,4.35,3.71,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3101,5/10/2025 4:00,44.93,,32.53,4.79,2.2,0.2,4.49,63.84,83.15, -   ,,44.93,16.88,35.57,0.07,1.43,35.57,0.01,1.2,33.96,0,34.46,34.48,"28,943.76",5.73,"25,258.18","27,099.52","26,051.41", -   , -   ,"26,043.92",460.93, -   , -   , -   , -   ,"26,043.92",460.93,"24,855.97",24.732
3102,5/10/2025 5:00,138.17,,58.85,5.59,1.7,0.2,12.1,76.07,77.9, -   ,,138.17,78.11,59.62,0.21,78.11,59.62,0.02,64.72,56.94,0.01,119.22,119.36,"100,208.59",8.94,"96,102.67","101,241.10","97,645.02", -   , -   ,"97,519.98",477.49, -   , -   , -   , -   ,"97,519.98",477.49,"94,767.98",94.294
3103,5/10/2025 6:00,253.08,,96.95,6.62,1.95,0.2,20.13,88.4,69.87, -   ,,253.08,153.76,98.16,0.38,153.76,98.16,0.03,138.76,93.73,0.01,227.85,227.94,"191,356.31",12.91,"187,708.67","195,167.05","188,423.45", -   , -   ,"188,045.95",477.36, -   , -   , -   , -   ,"188,045.95",477.36,"183,063.77",182.149
3104,5/10/2025 7:00,393.38,,112.32,7.84,2.1,0.2,28.19,101.34,61.84, -   ,,393.38,276.8,115.02,0.6,276.8,115.02,0.05,260.89,109.84,0.02,363.33,363.32,"305,005.75",17.76,"303,044.40","309,883.20","299,418.88", -   , -   ,"298,517.12",472.59, -   , -   , -   , -   ,"298,517.12",472.59,"290,752.10",289.298
3105,5/10/2025 8:00,526.45,,114.43,9.13,2.76,0.2,35.88,115.58,54.28, -   ,,526.45,405.76,117.47,0.8,405.76,117.47,0.07,390.89,112.17,0.02,493.03,493.2,"414,023.34",22.01,"413,813.20","417,305.78","404,211.88", -   , -   ,"402,604.90",467.2, -   , -   , -   , -   ,"402,604.90",467.2,"391,658.03",389.7
3106,5/10/2025 9:00,637.67,,130.62,10.38,3.37,0.2,42.62,131.9,47.8, -   ,,637.67,499.35,133.87,0.97,499.35,133.87,0.08,486.87,127.83,0.03,602.43,602.36,"505,657.40",25.5,"506,765.30","505,371.72","488,908.38", -   , -   ,"486,564.22",462.32, -   , -   , -   , -   ,"486,564.22",462.32,"472,817.70",470.454
3107,5/10/2025 10:00,690.02,,169.65,11.47,4.2,0.2,47.69,150.91,43.09, -   ,,690.02,512.46,173.12,1.05,512.46,173.12,0.09,502.9,165.32,0.03,654.88,654.92,"549,767.90",27.03,"551,432.30","547,282.00","531,245.25", -   , -   ,"528,470.80",459.1, -   , -   , -   , -   ,"528,470.80",459.1,"513,230.94",510.665
3108,5/10/2025 11:00,725.58,,172.9,12.35,4.05,0.2,50.25,172.39,40.78, -   ,,725.58,544.29,176.42,1.1,544.29,176.42,0.09,535.56,168.46,0.03,689.97,689.97,"579,174.70",28.9,"581,132.50","573,056.10","554,064.44", -   , -   ,"551,038.90",457.06, -   , -   , -   , -   ,"551,038.90",457.06,"534,961.25",532.286
3109,5/10/2025 12:00,724.27,,164.85,13.12,4.4,0.2,49.76,194.69,41.16, -   ,,724.27,550.92,168.37,1.1,550.92,168.37,0.09,541.82,160.78,0.03,688.58,688.55,"577,972.50",29.27,"579,899.20","571,032.70","553,102.44", -   , -   ,"550,065.56",456.2, -   , -   , -   , -   ,"550,065.56",456.2,"533,993.30",531.323
3110,5/10/2025 13:00,665.08,,177.72,13.65,3.95,0.2,46.33,215.5,44.23, -   ,,665.08,479.96,181.12,1.01,479.96,181.12,0.09,470.27,172.95,0.03,630.39,630.49,"529,231.94",28.88,"530,641.90","523,019.38","505,843.97", -   , -   ,"503,283.06",457.03, -   , -   , -   , -   ,"503,283.06",457.03,"488,852.75",486.409
3111,5/10/2025 14:00,593.28,,143.72,13.94,4.66,0.2,40.65,233.63,49.57, -   ,,593.28,442.74,147.01,0.9,442.74,147.01,0.08,430.37,140.38,0.02,559.36,559.3,"469,470.12",26.83,"470,081.90","466,415.53","451,262.40", -   , -   ,"449,220.38",459.96, -   , -   , -   , -   ,"449,220.38",459.96,"436,650.16",434.467
